# source, target, time
69,106,110840
69,106,110860
69,106,110880
69,58,110880
69,13,110960
69,58,110960
69,58,110980
69,106,110980
69,58,111000
69,58,111020
69,13,111020
69,106,111020
69,58,111100
69,13,111120
69,58,111120
69,13,111140
69,58,111140
69,13,111160
69,58,111160
69,58,111180
69,58,111200
69,58,111220
69,58,111240
69,58,111260
69,58,111320
69,58,111340
69,58,111380
69,58,111400
69,58,111440
69,58,111460
69,58,111480
69,58,111500
69,58,111560
69,70,116420
69,58,116440
69,58,116460
69,58,116560
69,58,116580
69,58,116600
69,58,116620
69,59,116660
69,59,116680
69,58,116700
69,58,116720
69,58,116740
69,58,116760
69,58,116780
69,58,116800
69,58,116820
69,58,116840
69,58,116860
69,58,116900
69,58,116920
69,58,116940
69,58,116960
69,58,116980
69,58,117000
69,58,117020
69,58,117040
69,79,117060
69,58,117060
69,58,117080
69,58,117100
69,15,117840
69,58,117900
69,70,117920
69,58,117920
69,58,118000
69,58,118020
69,58,118040
69,58,118060
69,58,118080
69,58,118100
69,58,118120
69,58,118140
69,58,118160
69,58,118260
69,58,123160
69,58,123180
69,58,123200
69,58,123240
69,58,123300
69,58,123320
69,58,123340
69,58,123360
69,70,123380
69,26,123400
69,58,123400
69,58,123500
69,58,174400
69,58,174660
69,58,174680
69,13,174700
69,58,174700
69,2,174840
69,13,174860
69,13,175140
69,106,175360
69,13,176780
69,58,178560
69,13,178720
69,63,181620
69,20,181640
69,26,181660
69,58,181700
69,58,181720
69,58,181740
69,58,181760
69,58,181780
69,58,181820
69,58,181840
69,58,181860
69,58,181900
69,58,181940
69,26,181960
69,58,182060
69,58,182320
69,58,182340
69,13,182480
69,20,182540
69,58,182660
69,13,184740
69,13,184760
69,13,184780
69,13,184800
69,13,184820
69,13,184840
69,13,184860
69,13,184880
69,13,184920
69,98,187080
69,58,187320
69,58,187340
69,58,187360
69,58,187440
69,59,187520
69,58,187540
69,58,187560
69,58,187580
69,58,187600
69,58,187660
69,58,187980
69,58,188040
69,98,188200
69,46,188360
69,58,188360
69,58,188380
69,24,194040
69,13,194220
69,84,194280
69,97,194340
69,106,194540
69,4,194680
69,106,194960
69,106,194980
69,106,195020
69,106,195040
69,106,195060
69,106,195080
69,13,195180
69,13,195200
69,13,195220
69,13,196320
69,106,196320
69,106,196340
69,13,196380
69,106,196380
69,13,196400
69,106,196400
69,13,196420
69,13,196460
69,13,196520
69,13,196540
69,13,196560
69,13,196580
69,13,196600
69,13,196620
69,13,196640
69,13,196660
69,13,196680
69,106,196900
69,13,196920
69,13,196940
69,13,196960
69,106,196980
69,13,197000
69,76,202840
69,76,202860
69,76,202880
69,24,203500
69,82,203600
69,102,203620
69,4,203860
69,13,204020
69,13,204040
69,33,208000
69,101,208000
69,13,209460
69,13,209480
69,106,209520
70,62,19120
70,62,19140
70,76,19560
70,48,19800
70,48,19980
70,64,21620
70,89,22660
70,24,23360
70,73,23380
70,73,23420
70,44,24680
70,44,24700
70,44,24720
70,100,24720
70,100,24740
70,48,28120
70,103,30140
70,72,30160
70,103,30160
70,72,30180
70,72,30200
70,72,30220
70,72,30280
70,5,30340
70,5,30360
70,72,30920
70,72,30980
70,72,31020
70,72,31040
70,72,31060
70,72,31080
70,72,31140
70,72,31360
70,72,31600
70,72,31620
70,72,31640
70,82,36080
70,32,36100
70,76,36100
70,72,36160
70,76,36160
70,72,36180
70,72,36300
70,52,36460
70,57,38260
70,100,39060
70,59,91520
70,76,93820
70,76,94960
70,76,95020
70,76,95040
70,76,95060
70,76,95080
70,97,96760
70,72,96780
70,72,96800
70,72,96940
70,93,97100
70,93,97120
70,72,97140
70,93,97140
70,93,97160
70,72,97180
70,72,97200
70,72,97220
70,72,97240
70,72,97260
70,72,97280
70,93,97320
70,93,97460
70,93,97600
70,90,97600
70,93,97700
70,93,97720
70,66,97740
70,98,97860
70,72,101140
70,72,101180
70,72,101200
70,23,101460
70,101,103880
70,99,105960
70,99,105980
70,105,106460
70,105,106480
70,105,106520
70,105,106560
70,105,106580
70,111,106620
70,105,106640
70,111,106640
70,111,106660
70,105,106680
70,111,106680
70,111,106700
70,111,106720
70,111,106740
70,111,106760
70,105,106780
70,12,106820
70,105,106820
70,111,106820
70,12,106840
70,105,106840
70,111,106840
70,105,106860
70,83,106900
70,83,106920
70,83,106940
70,12,106960
70,83,106960
70,83,106980
70,93,107020
70,83,107080
70,83,107100
70,105,107100
70,83,107120
70,83,107140
70,83,107160
70,105,107160
70,83,107180
70,105,107180
70,105,107220
70,12,107260
70,83,107260
70,105,107260
70,83,107280
70,105,107280
70,83,107300
70,83,107320
70,105,107320
70,83,107340
70,105,107340
70,83,107360
70,105,107360
70,83,107380
70,105,107380
70,83,107400
70,105,107400
70,83,107420
70,83,107620
70,83,107820
70,111,107820
70,83,107840
70,83,107860
70,83,107880
70,111,107880
70,83,107900
70,111,107900
70,83,107920
70,111,107920
70,83,107940
70,111,107940
70,107,107960
70,83,107960
70,111,107960
70,23,116780
70,23,116800
70,58,116860
70,90,117160
70,52,117880
70,78,123320
70,59,123400
70,84,123540
70,60,128320
70,60,128340
70,60,128460
70,76,128460
70,76,128480
70,76,128500
70,76,128520
70,76,128540
70,76,128560
70,76,128580
70,60,128620
70,76,128620
70,76,128640
70,76,128700
70,76,128720
70,76,128740
70,76,128760
70,76,128780
70,76,128800
70,76,128840
70,76,128860
70,76,128900
70,76,128920
70,76,128940
70,76,128980
70,76,129020
70,76,129040
70,76,129060
70,76,129080
70,76,129100
70,76,129120
70,76,129140
70,76,129160
70,76,129220
70,76,129240
70,76,129400
70,93,129580
70,93,129860
70,93,129880
70,57,130500
70,57,130520
70,106,181620
70,106,181640
70,106,181680
70,106,181700
70,106,181740
70,100,182060
70,100,182200
70,100,182220
70,100,182340
70,100,182380
70,100,182400
70,100,182460
70,100,182480
70,100,182520
70,100,182560
70,93,182620
70,93,182640
70,93,182660
70,93,182680
70,93,182700
70,93,182720
70,93,182740
70,93,182760
70,93,182780
70,93,182800
70,93,182820
70,23,182860
70,93,182860
70,100,182860
70,32,182900
70,93,182920
70,93,186220
70,93,187080
70,93,187100
70,72,188200
70,93,188200
70,93,188220
70,72,193940
70,90,194120
70,103,194200
70,90,194220
70,72,194240
70,72,194260
70,72,194380
70,90,194500
70,90,194900
70,90,194920
70,72,194980
70,72,195000
70,90,195080
70,90,195100
70,90,195160
70,90,195180
70,90,195240
70,90,195260
70,90,195340
70,90,196360
70,90,196840
70,72,196860
70,12,196920
70,90,196920
70,12,196960
70,90,197020
70,90,197040
70,72,197060
70,90,197060
70,90,197080
70,72,197700
70,8,198000
70,57,198060
70,57,198080
70,24,203620
70,3,203720
70,3,203980
70,3,204020
70,3,204040
70,3,204060
70,3,204080
70,3,204100
70,3,204140
70,3,204220
70,3,204500
70,3,204600
70,3,204940
71,25,25300
71,25,25320
71,25,25340
71,25,25380
71,25,25420
71,25,25440
71,6,26180
71,6,26200
71,6,26220
71,6,26240
71,6,26260
71,6,26280
71,6,26300
71,6,26320
71,6,26340
71,6,26360
71,6,26380
71,6,26400
71,60,26400
71,6,26420
71,6,26440
71,6,26480
71,90,27040
71,6,28780
71,57,30000
71,57,30040
71,6,30120
71,6,30200
71,6,30840
71,6,31000
71,6,31040
71,6,32500
71,6,32520
71,6,33180
71,6,33220
71,6,33240
71,6,33320
71,6,33480
71,103,37020
71,103,37200
71,103,37300
71,103,37320
71,103,37340
71,103,37480
71,103,37520
71,103,37540
71,103,37580
71,103,37740
71,41,38080
71,41,38100
71,6,39360
71,6,40220
71,6,40700
71,6,40760
71,23,41440
71,23,41460
71,23,41520
71,23,41760
71,23,42320
71,6,42700
71,6,43220
71,35,96980
71,98,104140
71,98,104160
71,98,104180
71,98,104200
71,98,104240
71,60,104260
71,98,104260
71,98,104300
71,98,104320
71,98,104340
71,98,104360
71,98,104380
71,98,104400
71,98,104420
71,104,104940
71,104,104960
71,104,104980
71,104,105020
71,55,105340
71,94,108440
71,94,108460
71,44,108540
71,94,108540
71,94,108580
71,94,108600
71,60,118000
71,64,118320
71,8,122060
71,66,122900
71,57,123860
71,76,124640
71,76,124660
71,100,124660
71,76,124700
71,76,124860
71,76,124880
71,76,125060
71,76,125100
71,76,125120
71,100,125220
71,76,125260
71,76,125280
71,76,125300
71,76,125380
71,100,125380
71,76,125400
71,100,125400
71,76,125420
71,100,125420
71,76,125440
71,100,125440
71,76,125460
71,76,125480
71,76,125500
71,112,127900
71,107,127960
71,41,127960
71,21,182820
71,100,183000
71,24,187140
71,53,192060
71,24,194040
71,101,194040
71,52,194040
71,111,194040
71,92,194060
71,97,194060
71,105,194060
71,6,196180
71,25,196180
71,4,196180
71,64,196840
71,6,204020
71,6,209940
71,6,210540
71,6,210560
71,6,210580
71,6,211520
71,6,211560
71,6,211580
71,6,211600
71,86,211660
71,6,212100
71,6,212260
72,25,25060
72,21,25060
72,25,25080
72,26,25080
72,25,25100
72,25,25120
72,21,26440
72,21,26480
72,5,26680
72,5,26760
72,5,26780
72,5,27000
72,5,28040
72,5,28160
72,5,28180
72,5,28280
72,5,28300
72,5,28320
72,5,28400
72,5,28460
72,5,28480
72,5,28500
72,5,29480
72,5,29500
72,5,29520
72,106,29740
72,106,29780
72,106,29820
72,106,29840
72,106,29860
72,106,29880
72,5,30300
72,5,30320
72,5,30360
72,112,33140
72,29,34800
72,5,36520
72,57,38140
72,57,38220
72,57,38240
72,57,38260
72,57,38300
72,57,38320
72,57,38340
72,23,38460
72,23,38480
72,23,38500
72,23,39780
72,23,39860
72,23,39880
72,89,40440
72,93,97180
72,93,97200
72,93,97220
72,93,97240
72,93,97260
72,93,97280
72,107,100940
72,57,101140
72,52,101960
72,42,102700
72,42,102720
72,42,102740
72,66,103840
72,111,103920
72,59,104160
72,61,104300
72,112,104320
72,61,104320
72,112,104340
72,57,104520
72,57,104540
72,52,105580
72,52,105600
72,52,105620
72,61,105680
72,73,106540
72,59,106560
72,32,106560
72,60,106600
72,60,106640
72,60,106660
72,60,106680
72,60,106700
72,60,106720
72,32,106740
72,32,106760
72,32,106780
72,61,107780
72,52,108800
72,61,108820
72,61,108840
72,61,108860
72,33,109800
72,33,110960
72,33,110980
72,33,111000
72,33,111020
72,112,114920
72,81,116980
72,89,125380
72,112,127540
72,112,127560
72,94,127680
72,60,127960
72,60,128540
72,60,128660
72,60,128900
72,60,128960
72,93,129580
72,57,130460
72,93,188140
72,59,188340
72,59,188360
72,59,188380
72,23,192100
72,23,192120
72,64,193740
72,90,194160
72,90,194820
72,90,194880
72,90,196820
72,90,196840
72,12,196860
72,90,196860
72,12,196900
72,90,196900
72,90,197060
72,90,197080
72,90,197100
72,90,197160
72,107,197220
72,89,197600
72,73,197620
72,89,197660
72,32,197840
72,32,197860
72,64,198040
72,86,198180
72,64,198200
72,53,198220
72,53,198240
72,52,199240
72,52,200740
72,32,200840
72,32,200860
72,52,201060
72,52,201080
72,32,202580
72,5,202960
72,5,202980
72,64,203580
72,64,203740
72,64,203760
72,64,203860
72,86,203860
72,25,205140
72,25,205160
72,89,206120
72,73,206960
72,89,207220
72,87,210060
72,22,210220
72,23,210440
72,23,210460
72,60,210600
72,107,210720
72,107,210740
72,60,210760
72,107,210780
72,107,210940
72,60,211520
72,5,212100
72,5,212240
72,5,212360
73,34,5160
73,51,5180
73,25,5200
73,51,5200
73,25,5220
73,51,5220
73,51,5240
73,34,5240
73,51,5260
73,61,5320
73,61,5360
73,61,5380
73,24,5500
73,96,6920
73,96,7000
73,61,7020
73,89,7020
73,61,7240
73,61,7260
73,61,7380
73,61,7420
73,61,7440
73,61,7460
73,61,7520
73,51,7680
73,25,7740
73,14,7940
73,99,7960
73,60,8140
73,60,8160
73,107,8240
73,60,8240
73,24,8800
73,24,8820
73,99,9280
73,97,13640
73,24,14360
73,103,14360
73,61,14700
73,61,14720
73,24,15640
73,106,17800
73,99,20000
73,99,20080
73,31,20520
73,31,20540
73,61,20540
73,61,20560
73,31,20600
73,61,20740
73,61,20800
73,45,20820
73,61,20820
73,31,20840
73,45,20840
73,61,20920
73,61,21020
73,45,21040
73,61,21040
73,45,21220
73,45,21280
73,45,21300
73,23,21820
73,23,21840
73,31,21960
73,23,22020
73,23,22040
73,31,22100
73,24,22340
73,24,22360
73,61,22360
73,24,22380
73,39,24640
73,60,24640
73,89,31680
73,64,31800
73,89,32000
73,23,32020
73,23,32040
73,23,32060
73,23,32080
73,23,32100
73,23,32140
73,23,32160
73,23,32180
73,23,32200
73,23,32220
73,107,32500
73,107,32520
73,107,32540
73,107,33600
73,25,33600
73,107,33620
73,25,33620
73,25,33640
73,81,33760
73,64,37900
73,64,38020
73,64,38040
73,64,38080
73,48,38700
73,48,38820
73,48,38880
73,48,38980
73,89,39380
73,64,39500
73,64,39520
73,23,39840
73,23,39860
73,32,40520
73,24,86600
73,24,86640
73,24,86900
73,24,86920
73,24,86960
73,24,86980
73,24,87000
73,24,87160
73,24,87280
73,24,87440
73,24,87500
73,24,87520
73,24,87560
73,24,87580
73,51,88040
73,111,97080
73,111,97120
73,58,97440
73,24,97480
73,23,97500
73,24,97520
73,24,97540
73,61,97560
73,110,97560
73,61,97580
73,24,97620
73,61,97620
73,103,100680
73,89,101240
73,89,101280
73,89,101300
73,89,101340
73,7,101360
73,76,101360
73,89,101360
73,76,101380
73,81,101380
73,97,102080
73,61,102100
73,61,103080
73,36,103840
73,52,104900
73,52,104920
73,52,104940
73,52,104960
73,52,104980
73,52,105000
73,52,105020
73,52,105040
73,52,105060
73,52,105080
73,52,105100
73,52,105120
73,52,105140
73,52,105160
73,110,105200
73,52,105200
73,52,105220
73,52,105240
73,52,105260
73,52,105280
73,97,105720
73,97,105780
73,32,106120
73,32,106140
73,32,106160
73,32,106200
73,32,106240
73,32,106280
73,32,106360
73,32,106380
73,75,106800
73,75,106820
73,80,106840
73,80,106860
73,75,106880
73,80,106880
73,75,106900
73,80,106900
73,75,106920
73,80,106920
73,34,106920
73,75,106940
73,34,106940
73,80,106960
73,34,106960
73,75,106980
73,80,106980
73,34,106980
73,75,107000
73,80,107000
73,34,107000
73,75,107020
73,34,107020
73,75,107040
73,34,107040
73,75,107060
73,80,107060
73,34,107060
73,75,107080
73,80,107100
73,75,107120
73,34,107120
73,75,107140
73,80,107140
73,75,107160
73,75,107180
73,80,107180
73,34,107180
73,80,107200
73,80,107280
73,80,107300
73,80,107320
73,80,107340
73,80,107440
73,80,107480
73,80,107580
73,75,107680
73,34,107680
73,34,107700
73,75,107720
73,34,107720
73,34,107740
73,34,107760
73,75,107780
73,24,107780
73,34,107780
73,75,107800
73,34,107800
73,80,107820
73,34,107820
73,75,107860
73,24,107860
73,34,107860
73,80,107980
73,34,107980
73,80,108000
73,80,108020
73,24,108020
73,75,108040
73,80,108060
73,24,108060
73,34,108060
73,75,108160
73,24,108160
73,75,108180
73,24,108180
73,24,108220
73,75,108260
73,75,108420
73,75,108440
73,34,108460
73,34,108580
73,34,108600
73,40,116400
73,23,116480
73,23,116500
73,23,116520
73,23,116540
73,23,116580
73,23,116600
73,100,117160
73,59,123480
73,59,123500
73,59,123520
73,59,123540
73,97,125240
73,89,128020
73,48,128300
73,107,128420
73,107,128440
73,107,128460
73,107,128480
73,107,128500
73,107,128520
73,24,129600
73,61,129660
73,24,129820
73,65,174360
73,24,174940
73,61,175280
73,24,175780
73,61,176140
73,61,176160
73,24,176220
73,24,176320
73,24,176340
73,61,176340
73,24,176360
73,53,181680
73,94,182040
73,24,182660
73,24,182680
73,24,182700
73,24,182740
73,24,182780
73,24,182860
73,24,182880
73,89,182940
73,105,187120
73,94,187180
73,61,187320
73,59,187360
73,61,187360
73,61,187420
73,61,187440
73,23,187540
73,61,187540
73,24,188320
73,24,188380
73,24,189500
73,24,189520
73,24,189920
73,24,189940
73,24,190000
73,24,190120
73,24,190200
73,24,190260
73,24,190280
73,24,190300
73,24,190380
73,24,190400
73,24,190440
73,24,190460
73,24,190480
73,24,190540
73,24,190560
73,24,190580
73,24,190600
73,24,190620
73,24,190640
73,24,190700
73,24,190720
73,24,190740
73,24,190760
73,24,190780
73,24,190800
73,24,190820
73,24,190840
73,24,190860
73,24,190880
73,24,191060
73,24,191100
73,24,191120
73,24,191140
73,24,191160
73,24,191180
73,24,191260
73,24,191280
73,24,191300
73,24,191320
73,24,191340
73,24,191380
73,24,191440
73,24,191480
73,24,191520
73,24,191740
73,61,193320
73,61,193420
73,61,193660
73,61,193700
73,61,193720
73,61,193840
73,61,193880
73,89,194060
73,89,194160
73,61,194780
73,61,194800
73,61,194980
73,89,195360
73,89,195620
73,89,195800
73,64,195980
73,64,196260
73,64,196440
73,64,196460
73,64,196540
73,64,196580
73,89,197860
73,89,203740
73,89,203760
73,89,203780
73,64,204000
73,59,204040
73,24,204620
73,47,210180
73,24,210180
73,89,210880
73,24,211740
73,24,211760
73,24,211780
74,25,8960
74,79,9400
74,60,10140
74,60,10200
74,60,10520
74,90,10520
74,60,10540
74,90,10540
74,60,10820
74,60,10860
74,60,10880
74,60,11460
74,60,11880
74,60,11900
74,45,99500
74,45,99520
74,45,99540
74,45,99580
74,8,101000
74,23,101860
74,48,101860
74,100,104800
74,100,104820
74,100,104840
74,84,104860
74,100,104860
74,100,104880
74,84,104900
74,84,104920
74,100,104960
74,100,104980
74,100,105000
74,100,105020
74,100,105060
74,100,105080
74,100,105120
74,100,105140
74,100,105160
74,100,105180
74,100,105200
74,100,105220
74,100,105240
74,100,105260
74,100,105280
74,10,105680
74,10,105700
74,10,105720
74,10,105740
74,5,123220
74,87,123300
74,98,123480
74,110,123620
74,110,124080
75,111,31420
75,111,31480
75,94,31540
75,60,31560
75,94,31560
75,60,31680
75,60,31760
75,60,31780
75,60,31800
75,60,31820
75,60,31840
75,60,31880
75,60,31900
75,60,31920
75,60,31940
75,60,31980
75,60,32000
75,60,32020
75,60,32040
75,60,32060
75,60,32240
75,60,32320
75,60,32440
75,23,32480
75,23,32560
75,23,32580
75,23,32620
75,23,32660
75,23,32680
75,107,38100
75,51,38100
75,107,38140
75,107,38200
75,107,38240
75,12,38480
75,12,39860
75,60,86980
75,60,87000
75,60,87060
75,60,87220
75,60,87240
75,63,87300
75,60,87360
75,60,87380
75,60,87400
75,60,87460
75,60,87520
75,60,87540
75,63,88360
75,60,88560
75,94,96840
75,27,97040
75,58,97040
75,58,97060
75,80,97240
75,80,97280
75,80,97360
75,80,97380
75,80,97400
75,80,97440
75,107,97740
75,90,100700
75,90,100740
75,8,100900
75,81,100980
75,81,101000
75,81,101100
75,81,101120
75,48,101300
75,46,101720
75,103,102680
75,103,102820
75,103,103100
75,103,103820
75,34,103860
75,80,103880
75,80,103940
75,80,104000
75,80,104020
75,80,104060
75,21,104060
75,80,104080
75,80,104220
75,80,104240
75,80,104260
75,58,104260
75,80,104280
75,58,104280
75,80,104300
75,80,104320
75,80,104340
75,80,104460
75,80,104600
75,80,104620
75,80,104680
75,80,104700
75,80,104720
75,66,104760
75,80,104820
75,80,104840
75,80,104900
75,80,105060
75,80,105160
75,80,105180
75,34,105180
75,80,105200
75,80,105220
75,80,105240
75,80,105260
75,80,105520
75,80,105820
75,80,105840
75,80,105880
75,80,105940
75,80,105980
75,80,106000
75,80,106020
75,80,106040
75,23,106080
75,80,106080
75,23,106100
75,79,106100
75,80,106440
75,80,106460
75,34,106800
75,34,106820
75,34,106840
75,34,106860
75,80,106880
75,80,106980
75,34,106980
75,80,107000
75,34,107000
75,80,107020
75,80,107040
75,34,107040
75,80,107060
75,34,107060
75,80,107080
75,34,107080
75,34,107100
75,34,107120
75,80,107140
75,34,107140
75,34,107160
75,80,107180
75,34,107180
75,102,107220
75,80,107680
75,34,107680
75,80,107700
75,80,107720
75,24,107720
75,34,107720
75,80,107740
75,34,107740
75,80,107760
75,34,107760
75,80,107780
75,24,107780
75,80,107800
75,24,107800
75,80,107820
75,24,107820
75,34,107820
75,24,107840
75,80,107860
75,34,107860
75,80,107880
75,24,107880
75,34,107880
75,80,107900
75,24,107900
75,34,107900
75,80,107920
75,34,107920
75,80,107940
75,34,107940
75,80,107960
75,80,107980
75,80,108000
75,34,108000
75,80,108020
75,80,108040
75,80,108060
75,34,108060
75,80,108080
75,34,108080
75,80,108100
75,34,108100
75,80,108120
75,24,108120
75,34,108120
75,80,108140
75,80,108160
75,80,108180
75,80,108200
75,80,108220
75,80,108240
75,34,108240
75,80,108260
75,34,108260
75,80,108280
75,80,108300
75,34,108300
75,34,108320
75,80,108380
75,34,108400
75,80,108420
75,34,108420
75,80,108440
75,34,108440
75,34,108800
75,10,109780
75,79,118240
75,81,122080
75,24,176600
75,24,179640
75,24,181620
75,101,181620
75,24,181640
75,64,181880
75,64,181900
75,76,181900
75,76,181920
75,12,181940
75,57,182000
75,12,182020
75,89,182020
75,23,182040
75,23,182060
75,52,182080
75,94,182240
75,8,182320
75,12,182460
75,12,182480
75,12,182540
75,94,182560
75,12,182580
75,12,182600
75,12,182620
75,12,182660
75,12,182800
75,94,182800
75,12,182820
75,94,182820
75,12,182840
75,12,182880
75,94,182980
75,94,183000
75,99,183140
75,77,186400
75,29,187280
75,105,187280
75,105,187320
75,105,187340
75,13,187520
75,13,187540
75,64,187600
75,64,187620
75,64,187680
75,53,187680
75,53,187700
75,53,187720
75,64,187740
75,53,187740
75,25,187760
75,64,187760
75,53,187760
75,25,187780
76,25,8680
76,25,8700
76,25,8720
76,25,8740
76,25,8780
76,25,8800
76,33,9040
76,33,9080
76,111,11960
76,111,11980
76,86,12020
76,86,13860
76,79,13880
76,107,14220
76,111,16080
76,111,16180
76,108,19040
76,108,19060
76,108,19100
76,108,19120
76,108,19140
76,108,19160
76,108,19180
76,108,19200
76,23,19220
76,108,19260
76,23,19260
76,108,19280
76,108,19320
76,107,19340
76,108,19340
76,107,19360
76,108,19360
76,107,19380
76,108,19400
76,108,19420
76,108,19440
76,108,19460
76,98,19460
76,107,19500
76,108,19500
76,56,19520
76,56,19540
76,56,19620
76,100,19940
76,101,20180
76,101,22160
76,100,22200
76,100,22220
76,100,22240
76,60,22260
76,107,22280
76,60,22280
76,60,22300
76,60,22520
76,60,22540
76,60,22560
76,60,22580
76,60,22600
76,60,22620
76,60,22640
76,112,22660
76,60,22660
76,112,22680
76,60,22680
76,112,22700
76,60,22700
76,60,22720
76,112,22740
76,112,22760
76,112,22780
76,60,22840
76,24,22860
76,60,22920
76,60,22940
76,60,22960
76,107,23080
76,60,23080
76,60,23100
76,60,23120
76,107,23260
76,107,23280
76,29,24960
76,60,25000
76,60,25020
76,60,25080
76,86,25320
76,103,27260
76,111,29660
76,103,29820
76,88,30380
76,88,30400
76,89,30460
76,51,30480
76,40,30640
76,97,30760
76,51,30920
76,40,31560
76,40,33260
76,21,35240
76,21,35260
76,40,36140
76,40,36160
76,32,36160
76,40,36180
76,87,37700
76,52,38320
76,52,38360
76,59,39060
76,59,39500
76,53,39520
76,59,39860
76,59,39880
76,59,39980
76,53,40120
76,64,40280
76,101,40300
76,81,40580
76,81,40600
76,59,40800
76,24,41100
76,53,41240
76,39,41300
76,80,90960
76,59,90980
76,59,91260
76,59,91280
76,59,91300
76,59,91380
76,59,91400
76,59,91420
76,28,92120
76,91,94780
76,103,96760
76,29,96760
76,29,96780
76,103,96820
76,103,96840
76,29,96840
76,29,96860
76,103,96880
76,61,96880
76,22,96920
76,53,97160
76,58,97200
76,58,97220
76,46,97240
76,85,97300
76,105,97320
76,95,97340
76,23,97500
76,51,97520
76,26,97640
76,88,97660
76,66,97660
76,98,97820
76,16,101220
76,16,101240
76,65,101240
76,89,101240
76,16,101260
76,16,101320
76,16,101340
76,16,101360
76,16,101380
76,89,101380
76,16,101400
76,16,101420
76,16,101440
76,16,101520
76,16,101540
76,16,101560
76,16,101580
76,16,101600
76,16,101620
76,79,101800
76,79,101820
76,46,101820
76,100,101820
76,100,102600
76,100,102620
76,100,102660
76,100,102680
76,100,102740
76,32,103840
76,32,103860
76,81,104260
76,81,104280
76,81,104300
76,81,104320
76,81,104340
76,79,104400
76,79,104420
76,79,104440
76,79,104460
76,79,104480
76,79,104500
76,79,104520
76,79,104540
76,79,104560
76,79,104580
76,79,104600
76,79,104620
76,79,104640
76,79,104660
76,79,104700
76,79,104720
76,79,104740
76,79,104760
76,79,104780
76,79,104800
76,79,104820
76,79,104840
76,79,104860
76,79,104900
76,79,104960
76,101,105000
76,101,105020
76,101,105060
76,101,105100
76,15,105140
76,101,105140
76,101,105200
76,101,105240
76,101,105260
76,101,105280
76,101,105300
76,101,105320
76,101,105360
76,15,105400
76,101,105480
76,15,105500
76,101,105500
76,101,105540
76,101,105560
76,101,105580
76,101,105600
76,87,105640
76,101,105660
76,101,105680
76,101,105700
76,101,105720
76,101,105740
76,101,105760
76,101,105800
76,101,105840
76,101,105860
76,101,105880
76,101,105900
76,101,105920
76,101,105980
76,28,106080
76,60,106620
76,23,106640
76,58,106780
76,99,107140
76,12,107440
76,47,107460
76,66,111420
76,59,111460
76,100,117240
76,52,117580
76,53,118240
76,52,118260
76,16,122940
76,48,122960
76,112,123100
76,112,123120
76,32,123160
76,32,123180
76,32,123200
76,32,123220
76,32,123240
76,32,123260
76,32,123280
76,32,123300
76,32,123320
76,32,123340
76,32,123360
76,32,123380
76,32,123400
76,32,123420
76,32,123440
76,97,123440
76,32,123460
76,32,123480
76,90,123480
76,32,123500
76,32,123520
76,32,123540
76,32,123560
76,32,123620
76,32,123660
76,32,123680
76,32,123720
76,32,123740
76,32,123760
76,32,123800
76,32,123820
76,32,123860
76,32,123880
76,32,123980
76,32,124000
76,32,124020
76,32,124040
76,32,124060
76,32,124080
76,32,124100
76,32,124120
76,103,124160
76,26,124280
76,100,124660
76,100,124680
76,100,124720
76,100,124740
76,100,124760
76,28,124780
76,100,124820
76,28,124860
76,100,124860
76,100,124880
76,100,125100
76,100,125240
76,100,125260
76,100,125340
76,100,125360
76,110,125840
76,57,125860
76,97,125880
76,103,125900
76,110,125940
76,103,125960
76,89,126300
76,112,126380
76,60,127740
76,60,127760
76,60,127780
76,52,127900
76,110,128160
76,32,128300
76,60,128660
76,60,181880
76,60,181900
76,51,182280
76,29,182540
76,87,182600
76,105,182600
76,38,182600
76,93,182700
76,86,182720
76,62,182720
76,82,182860
76,32,182920
76,32,183020
76,32,183040
76,32,183080
76,32,183120
76,32,183140
76,32,185740
76,32,185760
76,103,187100
76,24,187140
76,27,187140
76,94,187140
76,24,187160
76,28,187160
76,94,187160
76,62,187840
76,31,187960
76,49,187980
76,31,188220
76,89,188220
76,31,188340
76,19,188380
76,107,188400
76,19,188400
76,19,188440
76,19,188460
76,19,188500
76,19,188520
76,19,188540
76,19,188560
76,19,188580
76,55,188700
76,105,188760
76,11,190340
76,11,190360
76,11,190380
76,11,190720
76,11,190760
76,101,191380
76,11,191720
76,11,191760
76,101,192200
76,101,192220
76,101,192240
76,101,193100
76,101,193120
76,11,193500
76,11,193520
76,11,193540
76,11,193560
76,11,193580
76,11,193600
76,11,193620
76,11,193640
76,107,194060
76,57,194060
76,107,194080
76,40,194080
76,86,194080
76,107,194100
76,26,194240
76,40,194500
76,11,194500
76,40,194520
76,11,194520
76,40,194540
76,11,194540
76,40,194560
76,11,194560
76,40,194580
76,11,194580
76,40,194600
76,11,194600
76,40,194620
76,40,194660
76,11,194660
76,40,194680
76,40,194700
76,40,194720
76,40,194740
76,11,194740
76,62,194740
76,40,194760
76,11,194760
76,40,194780
76,11,194780
76,62,194780
76,40,194800
76,62,194800
76,40,194860
76,11,194860
76,11,194880
76,11,194940
76,62,195340
76,11,195420
76,40,195440
76,11,195440
76,11,195460
76,62,195460
76,11,195480
76,12,195600
76,11,195600
76,11,195620
76,11,195640
76,11,195660
76,11,195680
76,11,195700
76,62,195700
76,11,195720
76,11,195740
76,11,195760
76,11,195780
76,11,195800
